Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,CloseMonth
Unknown,True,False,False,False,540000.0,1150820161,2026-03-04,565000.0,33.93183,-117.264245,22841 Brompton St,Residential,1543.0,540000.0,7,Keller Williams Realty,None,1150820161.0,259 - Moreno Valley,Riverside,Closed,True,2,SingleFamilyResidence,0.13,1990,22841.0,PTP2600315,2,Moreno Valley,3,2026-03-04,2026-01-19,2026-01-09,CA,True,1,One,5662.0,3,False,2,Moreno Valley Unified,92553,0.0,5662.0,2026-03
"Carpet,Tile,Vinyl",True,False,False,False,1299000.0,1114985508,2025-07-07,1280000.0,37.70525109,-121.85586982,2976 Stringham Way,Residential,2027.0,1299000.0,5,Keller Williams Tri-Valley,Monthly,1114985508.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.053,2017,2976.0,41100375,4,Dublin,3,2025-07-07,2025-06-10,2025-06-05,CA,False,1,ThreeOrMore,2307.0,3,False,2,Dublin,94568,115.0,2307.0,2025-07
Vinyl,False,False,False,False,650000.0,1076967883,2024-08-23,600000.0,34.068085,-117.247137,1844 Elm Avenue,Residential,1554.0,605000.0,22,Ana Real Estate,None,1076967883.0,267 - Loma Linda,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1667,1998,1844.0,PW24123005,2,Loma Linda,4,2024-08-23,2024-07-24,2024-06-29,CA,True,1,One,7260.0,4,False,2,Redlands Unified,92354,0.0,7260.0,2024-08
"Tile,Vinyl,Wood",True,False,False,False,769000.0,1081981202,2024-10-02,790000.0,34.293354,-119.292022,333 E Vince Street,Residential,1156.0,769000.0,9,Berkshire Hathaway HomeServices California Properties,None,1081981202.0,VTU - Ventura,Ventura,Closed,False,1,SingleFamilyResidence,0.1317,1928,333.0,V1-25463,1,Ventura,2,2024-10-02,2024-09-06,2024-08-28,CA,True,1,One,5738.0,2,False,1,Unknown,93001,0.0,5738.0,2024-10
Unknown,True,False,False,False,700000.0,1037902817,2023-07-06,700000.0,35.516569,-120.698257,5443     Via Viento,Residential,1383.0,700000.0,0,RE/MAX Parkside Real Estate,Monthly,1037902817.0,ATSC - Atascadero,San Luis Obispo,Closed,False,2,SingleFamilyResidence,0.1958,2003,5443.0,NS23095436,2,Atascadero,3,2023-07-06,2023-05-31,2023-05-31,CA,False,1,One,8529.0,3,False,2,Atascadero Unified,93422,70.0,8529.0,2023-07
"Carpet,Laminate",True,False,False,False,564000.0,1037986342,2023-07-11,564000.0,36.2207168,-121.1314238,233     Legacy Drive,Residential,1907.0,564000.0,11,eXp Realty of California Inc,Monthly,1037986342.0,699 - Not Defined,Monterey,Closed,False,2,SingleFamilyResidence,0.1183,2006,233.0,ML81930524,3,King City,4,2023-07-11,2023-06-13,2023-06-02,CA,True,1,Unknown,5155.0,3,False,2,Other,93930,90.0,5155.0,2023-07
"Carpet,Wood",True,False,False,False,1298000.0,1112506534,2025-06-17,1298000.0,37.97611242,-122.57790172,118 Allyn Ave,Residential,1476.0,1298000.0,10,Re/Max Accord,None,1112506534.0,Unknown,Marin,Closed,True,3,SingleFamilyResidence,0.1377,1912,118.0,41095879,2,San Anselmo,3,2025-06-17,2025-05-16,2025-05-06,CA,True,1,MultiSplit,6000.0,3,False,1,Tamalpais Union,94960,0.0,6000.0,2025-06
"Laminate,Tile",False,False,False,False,598000.0,1037789106,2023-06-30,652000.0,34.041587,-117.962593,14739     Homeward Street,Residential,945.0,598000.0,7,Coldwell Banker Tri-Counties R,None,1037789106.0,633 - Industry/La Puente/Valinda,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1426,1955,14739.0,TR23089958,1,La Puente,3,2023-06-30,2023-06-04,2023-05-26,CA,False,1,One,6213.0,3,False,2,Hacienda La Puente Unified,91744,0.0,6213.0,2023-06
Wood,False,False,False,False,2388000.0,1035828284,2023-06-26,2222000.0,37.25966204,-121.94922716,1945     White Oaks Road,Residential,2966.0,2290000.0,42,Donata Realty,None,1035828284.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.1919,1955,1945.0,ML81925688,4,Campbell,5,2023-06-26,2023-06-06,2023-04-25,CA,True,1,Unknown,8358.0,3,False,2,Other,95008,0.0,8358.0,2023-06
Unknown,False,False,False,False,780000.0,1055377579,2024-03-29,770000.0,34.036036,-118.137422,433 W Markland Drive,Residential,1111.0,780000.0,19,RISE Real Estate Group,None,1055377579.0,641 - Monterey Park,Los Angeles,Closed,False,1,SingleFamilyResidence,0.1135,1949,433.0,DW24007124,2,Monterey Park,3,2024-03-29,2024-02-14,2024-01-11,CA,False,1,One,4945.0,3,False,1,Montebello Unified,91754,0.0,4945.0,2024-03
"Tile,Wood",False,False,False,False,685000.0,1093736581,2024-12-12,685000.0,34.012018,-118.143103,6027 Gloucester Street,Residential,1300.0,685000.0,6,Excellence RE Real Estate,None,1093736581.0,ELA - East Los Angeles,Los Angeles,Closed,False,0,SingleFamilyResidence,0.1213,1952,6027.0,DW24229298,2,East Los Angeles,3,2024-12-12,2024-11-12,2024-11-06,CA,False,1,One,5285.0,3,False,0,Montebello Unified,90022,0.0,5285.0,2024-12
"Tile,Wood",False,False,False,False,1395000.0,1111443601,2025-05-27,1435000.0,37.75385792,-122.23041862,3307 Encinal Ave,Residential,1764.0,1395000.0,28,Compass,Annually,1111443601.0,Unknown,Alameda,Closed,True,1,SingleFamilyResidence,0.1369999999999999,1961,3307.0,41092429,2,Alameda,3,2025-05-27,2025-05-05,2025-04-07,CA,True,1,One,5967.0,3,False,1,Unknown,94501,50.0,5967.0,2025-05
Unknown,False,False,False,False,2195000.0,1114987539,2025-09-30,1868500.0,33.639487,-117.923865,1792 Kenwood Place,Residential,2550.0,1925000.0,78,Coldwell Banker Realty,None,1114987539.0,C2 - Southwest Costa Mesa,Orange,Closed,True,3,SingleFamilyResidence,0.1405,1971,1792.0,NP25126675,4,Costa Mesa,4,2025-09-30,2025-08-22,2025-06-02,CA,True,2,Two,6120.0,3,False,3,Newport Mesa Unified,92627,0.0,6120.0,2025-09
Carpet,True,False,False,False,1449000.0,1140149448,2025-11-12,1515000.0,33.70109,-117.789537,4071 Loma Street,Residential,1782.0,1449000.0,7,North Hills Realty,Quarterly,1140149448.0,EC - El Camino Real,Orange,Closed,True,2,SingleFamilyResidence,0.1148,1973,4071.0,PW25234670,2,Irvine,4,2025-11-12,2025-10-22,2025-10-11,CA,True,2,Two,5000.0,1,False,2,Irvine Unified,92604,310.0,5000.0,2025-11
Unknown,True,False,True,False,1050000.0,1044771801,2023-10-23,950000.0,34.054504,-117.129574,1902 E Citrus Avenue,Residential,2175.0,1050000.0,38,DENNIS DAVIS REAL ESTATE,None,1044771801.0,268 - Redlands,San Bernardino,Closed,False,6,SingleFamilyResidence,4.25,1908,1902.0,IV23164127,2,Redlands,4,2023-10-23,2023-10-09,2023-09-01,CA,False,2,Two,185130.0,1,False,1,Redlands Unified,92374,0.0,185130.0,2023-10
Unknown,False,False,False,False,2189000.0,1115096606,2025-07-08,2550000.0,37.36693511,-122.04791683,936 Greenwich Avenue,Residential,1240.0,2189000.0,8,Coldwell Banker Realty,None,1115096606.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.1446,1954,936.0,ML82010199,2,Sunnyvale,3,2025-07-08,2025-06-17,2025-06-09,CA,True,1,Unknown,6300.0,3,False,2,Other,94087,0.0,6300.0,2025-07
"Carpet,SeeRemarks",True,False,False,False,1999000.0,1077585105,2024-08-22,1931300.0,33.493349,-117.711494,24002 Caravel Place,Residential,2614.0,1999000.0,8,First Team Real Estate,Monthly,1077585105.0,LNSLT - Salt Creek,Orange,Closed,True,2,SingleFamilyResidence,0.1499,1987,24002.0,OC24135087,3,Laguna Niguel,4,2024-08-22,2024-07-25,2024-07-16,CA,True,2,Two,6528.0,1,False,2,Capistrano Unified,92677,123.0,6528.0,2024-08
Vinyl,False,False,False,True,469000.0,1077433617,2024-08-21,469000.0,34.179711,-119.203943,174 W Fiesta Green,Residential,892.0,469000.0,26,"eXp Realty of California, Inc",Monthly,1077433617.0,VC33 - Oxnard - Southwest / Port Huenem,Ventura,Closed,False,2,SingleFamilyResidence,0.07,1964,174.0,V1-24612,1,Port Hueneme,3,2024-08-21,2024-08-07,2024-07-12,CA,False,1,One,3049.0,3,False,2,Unknown,93041,324.0,3049.0,2024-08
"Carpet,Tile",False,False,False,False,1850000.0,1046976969,2023-12-18,1900000.0,33.670476,-118.009049,614 19th Street,Residential,2100.0,1850000.0,5,"Beverly and Company, Inc.",None,1046976969.0,14 - South Huntington Beach,Orange,Closed,False,2,SingleFamilyResidence,0.066,1999,614.0,OC23209660,3,Huntington Beach,3,2023-12-18,2023-11-18,2023-11-10,CA,True,2,Two,2875.0,0,False,0,Huntington Beach Union High,92648,0.0,2875.0,2023-12
Laminate,False,False,False,False,599000.0,1108294211,2025-04-25,650000.0,33.951431,-118.235953,9408 grape Street,Residential,1176.0,599000.0,11,Re/Max Tri-City Realty,None,1108294211.0,Unknown,Los Angeles,Closed,False,2,SingleFamilyResidence,0.155,1971,9408.0,P1-21124,2,Los Angeles,4,2025-04-25,2025-03-16,2025-03-05,CA,False,1,One,6750.0,4,False,1,Unknown,90002,0.0,6750.0,2025-04
Unknown,False,False,False,False,799999.0,1079149315,2024-09-17,805000.0,34.053668,-117.236646,11015 Van Uffelen Drive,Residential,3152.0,799999.0,10,EMPIRE RE PROPERTIES,Monthly,1079149315.0,267 - Loma Linda,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1033,2005,11015.0,CV24160872,3,Loma Linda,5,2024-09-17,2024-08-22,2024-07-27,CA,True,2,Two,4500.0,1,False,2,Redlands Unified,92354,140.0,4500.0,2024-09
"Tile,Wood",True,False,False,False,389000.0,1035820432,2023-06-13,395000.0,39.764699,-121.834955,3 Caraway Road,Residential,1244.0,389000.0,8,Re/Max of Chico,None,1035820432.0,Unknown,Butte,Closed,True,2,SingleFamilyResidence,0.18,1989,3.0,SN23069555,2,Chico,3,2023-06-13,2023-05-05,2023-04-25,CA,True,1,One,7841.0,3,False,2,Chico Unified,95973,0.0,7841.0,2023-06
Unknown,False,False,False,False,750000.0,1045299980,2023-12-21,713000.0,36.9209689,-121.75639,43 Roosevelt Street,Residential,1144.0,739000.0,70,Coldwell Banker Realty,None,1045299980.0,699 - Not Defined,Santa Cruz,Closed,False,2,SingleFamilyResidence,0.115,1937,43.0,ML81941269,1,Watsonville,2,2023-12-21,2023-11-24,2023-09-15,CA,True,1,Unknown,5009.0,3,False,2,Other,95076,0.0,5009.0,2023-12
Laminate,False,False,False,False,958800.0,1037778274,2023-08-18,938000.0,33.987541,-117.893911,1703 Paso Real Avenue,Residential,1868.0,958800.0,62,"Kander Pacific, Inc",None,1037778274.0,652 - Rowland Heights,Los Angeles,Closed,True,2,SingleFamilyResidence,0.2075,1962,1703.0,TR23091714,3,Rowland Heights,5,2023-08-18,2023-07-26,2023-05-25,CA,True,1,One,9039.0,5,False,2,Rowland Unified,91748,0.0,9039.0,2023-08
"Carpet,Vinyl",True,False,False,False,460000.0,1037418251,2023-06-20,460000.0,34.509799,-117.173394,14181 Fresian,Residential,2158.0,460000.0,6,Billions Homes Realty Corporation,None,1037418251.0,699 - Not Defined,San Bernardino,Closed,True,3,SingleFamilyResidence,0.4132,2008,14181.0,SW23081387,2,Apple Valley,4,2023-06-20,2023-05-17,2023-05-09,CA,True,1,One,18000.0,4,False,3,Apple Valley Unified,92307,0.0,18000.0,2023-06
"SeeRemarks,Stone,Wood",True,False,False,False,1385000.0,1118910614,2025-08-12,1310000.0,33.726772,-118.305429,1906 S Patton Avenue,Residential,2512.0,1329000.0,25,Compass,None,1118910614.0,183 - Vista Del Oro,Los Angeles,Closed,False,3,SingleFamilyResidence,0.1148,1957,1906.0,SB25143023,3,San Pedro,3,2025-08-12,2025-08-02,2025-07-08,CA,True,2,Two,4999.0,2,False,3,Los Angeles Unified,90732,0.0,4999.0,2025-08
Unknown,True,False,False,False,950000.0,1038116058,2023-12-11,847100.0,34.005559,-116.97044,38165 Butterfly Court,Residential,2934.0,899000.0,151,Dalton Real Estate,None,1038116058.0,269 - Yucaipa/Calimesa/Oak Glen,San Bernardino,Closed,True,3,SingleFamilyResidence,0.5969,2004,38165.0,OC23101220,3,Yucaipa,4,2023-12-11,2023-11-06,2023-06-08,CA,True,1,One,26000.0,4,False,3,Yucaipa/Calimesa Unified,92399,0.0,26000.0,2023-12
"Tile,Wood",True,False,False,False,1675000.0,1038393284,2023-07-27,1670000.0,34.093795,-118.386557,1285   N Clark Street,Residential,1564.0,1675000.0,8,Carolwood Estates,None,1038393284.0,C03 - Sunset Strip - Hollywood Hills West,Los Angeles,Closed,False,2,SingleFamilyResidence,0.0959,1947,1285.0,23282071,2,Los Angeles,2,2023-07-27,2023-06-27,2023-06-19,CA,True,2,Two,4178.0,3,False,2,Unknown,90069,0.0,4178.0,2023-07
"Laminate,Tile",False,False,False,False,699000.0,1146213278,2026-02-12,635000.0,37.93216652,-121.72407211,490 Chesapeake Terrace,Residential,1940.0,645000.0,82,DCP Realty- Coastwide Real Estate Inc.,Quarterly,1146213278.0,699 - Not Defined,Contra Costa,Closed,True,2,SingleFamilyResidence,0.267,1995,490.0,ML82027415,3,Brentwood,2,2026-02-12,2026-02-02,2025-11-12,CA,True,1,Unknown,11630.0,3,False,2,Other,94513,525.0,11630.0,2026-02
"Laminate,SeeRemarks",True,False,False,False,865000.0,1089917728,2025-02-12,880000.0,33.944013,-118.009763,10120 Colima Road,Residential,1686.0,880000.0,70,"GROW Detovi, Inc",None,1089917728.0,670 - Whittier,Los Angeles,Closed,True,6,SingleFamilyResidence,0.1648,1952,10120.0,PW24206755,2,Whittier,3,2025-02-12,2024-12-19,2024-10-10,CA,False,1,One,7178.0,3,False,2,Whittier Union High,90603,0.0,7178.0,2025-02
Unknown,True,False,False,False,325000.0,1145633692,2026-02-04,339000.0,33.189855,-116.321558,4728 Desert Vista Drive,Residential,2372.0,325000.0,49,Coldwell Banker Borrego,Monthly,1145633692.0,92004 - Borrego Springs,San Diego,Closed,True,2,SingleFamilyResidence,0.14,1986,4728.0,NDP2510501,3,Borrego Springs,3,2026-02-04,2025-12-22,2025-11-03,CA,True,2,Two,0.14,2,False,2,Borrego Springs Unified,92004,877.0,6098.4,2026-02
"Carpet,Tile",True,False,False,False,1150000.0,1051796720,2024-01-22,1005000.0,32.827838,-117.221599,4522 Jutland Drive,Residential,1607.0,1150000.0,15,CENTURY 21 EXPERIENCE,None,1051796720.0,92117 - Clairemont Mesa,San Diego,Closed,True,2,SingleFamilyResidence,0.1607,1965,4522.0,IV23218113,3,San Diego,3,2024-01-22,2023-12-27,2023-12-06,CA,True,1,One,7000.0,4,False,2,San Diego Unified,92117,0.0,7000.0,2024-01
"Carpet,Tile",True,False,False,True,657010.0,1048579365,2024-01-19,627010.0,33.81671,-116.446288,606 Via Firenze,Residential,2251.0,657010.0,41,"Williams Homes, Inc.",Monthly,1048579365.0,335 - Cathedral City North,Riverside,Closed,True,2,SingleFamilyResidence,0.1148,2023,606.0,219103308PS,3,Cathedral City,3,2024-01-19,2024-01-04,2023-11-24,CA,False,1,One,5000.0,3,True,2,Palm Springs Unified,92234,300.0,5000.0,2024-01
"Carpet,Stone,Tile,Wood",False,False,False,False,479000.0,1041972270,2023-10-05,471000.0,37.987924,-121.343206,2714 Twin Lakes Ct,Residential,1579.0,479000.0,20,Vintage Real Estate,Annually,1041972270.0,Unknown,San Joaquin,Closed,True,2,SingleFamilyResidence,0.14,1976,2714.0,41036353,2,Stockton,3,,2023-09-06,2023-08-17,CA,True,1,One,5950.0,3,False,2,Unknown,95207,618.0,5950.0,2023-10
"Carpet,Wood",True,False,False,False,959888.0,1149554408,2026-02-26,990000.0,34.080043,-117.865086,19844 Squire,Residential,1963.0,959888.0,16,EXCELLENCE RE REAL ESTATE,None,1149554408.0,614 - Covina,Los Angeles,Closed,True,2,SingleFamilyResidence,0.3076,1959,19844.0,CV25277657,2,Covina,3,2026-02-26,2026-01-02,2025-12-17,CA,True,1,One,13398.0,3,False,2,Covina Valley Unified,91724,0.0,13398.0,2026-02
Unknown,False,False,False,False,809000.0,1037850805,2023-07-20,880000.0,33.867341,-118.313538,2001   W 180th Place,Residential,1263.0,809000.0,1,Century 21 Union Realty,None,1037850805.0,133 - N Torrance - East,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1196,1957,2001.0,SB23064733,2,Torrance,3,2023-07-20,2023-05-31,2023-05-29,CA,True,1,One,5211.0,3,False,2,Torrance Unified,90504,0.0,5211.0,2023-07
Laminate,True,False,False,False,579990.0,1097519268,2025-01-22,570000.0,33.694107,-117.160005,29366 Warm Creek Way,Residential,1780.0,579990.0,14,Allison James Estates & Homes,Monthly,1097519268.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,2,SingleFamilyResidence,0.14,2001,29366.0,SW24246704,2,Menifee,3,2025-01-22,2024-12-23,2024-12-08,CA,True,1,One,6098.0,3,False,2,Perris Union High,92584,330.0,6098.0,2025-01
"Carpet,Tile",True,False,False,False,825000.0,1073289602,2024-05-29,890000.0,33.85642,-117.965121,1443 South Courtney Ave.,Residential,1700.0,825000.0,5,ReMax Tiffany Real Estate,None,1073289602.0,83 - Fullerton,Orange,Closed,True,2,SingleFamilyResidence,0.1655,1956,1443.0,PW24087140,2,Fullerton,3,2024-05-29,2024-05-08,2024-05-01,CA,True,1,One,7210.0,3,False,2,Fullerton Joint Union High,92833,0.0,7210.0,2024-05
"Tile,Wood",False,False,False,False,765000.0,1037390457,2023-08-22,775000.0,37.7944806,-122.2190424,2675 Nicol Ave,Residential,1054.0,775000.0,51,Exp Realty of California Inc.,None,1037390457.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.06,1924,2675.0,41026855,1,Oakland,2,,2023-08-04,2023-06-14,CA,True,1,MultiSplit,2775.0,3,False,1,Unknown,94602,0.0,2775.0,2023-08
Unknown,False,False,False,False,849900.0,1077625770,2024-09-13,860000.0,33.819723,-117.96789,905 S Gilbert Street,Residential,1673.0,849900.0,6,RE/MAX College Park Realty,None,1077625770.0,79 - Anaheim West of Harbor,Orange,Closed,True,2,SingleFamilyResidence,0.1405,1956,905.0,PW24147716,2,Anaheim,5,2024-09-13,2024-07-24,2024-07-18,CA,True,1,One,6120.0,5,False,2,Other,92804,0.0,6120.0,2024-09
Laminate,False,False,False,False,1499000.0,1045293859,2023-11-17,1400000.0,34.121596,-118.074568,6817 Sultana Avenue,Residential,1999.0,1499000.0,21,Jamie Park,None,1045293859.0,654 - San Gabriel,Los Angeles,Closed,False,4,SingleFamilyResidence,0.2703,1941,6817.0,23311877,3,San Gabriel,4,2023-11-17,2023-10-06,2023-09-15,CA,True,1,One,11775.0,3,False,2,Temple City Unified,91775,0.0,11775.0,2023-11
Unknown,False,False,False,False,980000.0,1118285619,2025-08-08,985000.0,32.57418386,-117.0157345,1219 Seagreen Pl,Residential,2378.0,980000.0,28,Coldwell Banker Realty,Monthly,1118285619.0,92154 - Otay Mesa,San Diego,Closed,True,4,SingleFamilyResidence,0.0971,2004,1219.0,250031312SD,3,San Diego,5,2025-08-08,2025-07-18,2025-06-20,CA,False,2,Two,4231.0,3,False,2,Unknown,92154,55.0,4231.0,2025-08
Wood,False,False,False,False,1999000.0,1102609500,2025-02-19,2238000.0,34.048321,-118.422979,10562 Louisiana Avenue,Residential,1861.0,1999000.0,18,Keller Williams Hollywood Hills,None,1102609500.0,C05 - Westwood - Century City,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1425,1939,10562.0,25478453,3,Los Angeles,3,2025-02-19,2025-01-28,2025-01-10,CA,True,1,One,6209.0,3,False,0,Los Angeles Unified,90025,0.0,6209.0,2025-02
Tile,False,False,False,False,2198000.0,1045250808,2023-12-19,1999900.0,37.8399997,-122.1390201,92 Courter Ln,Residential,2996.0,1998000.0,67,Coldwell Banker,Monthly,1045250808.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.3,1999,92.0,41039254,5,Moraga,4,,2023-11-21,2023-09-15,CA,True,1,One,12894.0,3,False,2,Acalanes,94556,300.0,12894.0,2023-12
Carpet,True,False,False,False,679000.0,1107111723,2025-09-26,650000.0,34.240707,-116.921579,40355 Cliff Lane,Residential,1902.0,639000.0,179,KELLER WILLIAMS BIG BEAR,None,1107111723.0,289 - Big Bear Area,San Bernardino,Closed,True,2,SingleFamilyResidence,0.168,1974,40355.0,IG25029871,2,Big Bear Lake,4,2025-09-26,2025-08-17,2025-02-13,CA,True,1,One,7320.0,3,False,2,Bear Valley Unified,92315,0.0,7320.0,2025-09
Unknown,True,False,False,False,1499000.0,1082254718,2024-10-01,1675000.0,37.22695181,-121.79872729,6492 Camino Verde Drive,Residential,1705.0,1499000.0,7,Real Estate Experts,None,1082254718.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.1377,1969,6492.0,ML81978667,2,San Jose,4,2024-10-01,2024-09-10,2024-09-03,CA,True,1,Unknown,6000.0,3,False,2,Other,95119,0.0,6000.0,2024-10
Vinyl,True,False,True,False,549500.0,1116247693,2025-12-12,560000.0,34.070161,-117.653802,617 N Palm Avenue,Residential,945.0,560000.0,71,CENTURY 21 EXPERIENCE,None,1116247693.0,686 - Ontario,San Bernardino,Closed,False,5,SingleFamilyResidence,0.0826,1925,617.0,CV25130290,2,Ontario,2,2025-12-12,2025-11-03,2025-06-08,CA,False,1,One,3600.0,2,False,1,Chaffey Joint Union High,91762,0.0,3600.0,2025-12
"Carpet,SeeRemarks,Wood",True,False,False,False,1199500.0,1089417030,2024-11-22,1175000.0,34.134982,-118.344492,3236 Velma Drive,Residential,1084.0,1199500.0,34,Equity Union,None,1089417030.0,C30 - Hollywood Hills East,Los Angeles,Closed,True,1,SingleFamilyResidence,0.2786,1938,3236.0,SR24204962,1,Los Angeles,2,2024-11-22,2024-11-05,2024-10-02,CA,True,1,One,12136.0,2,False,1,Los Angeles Unified,90068,0.0,12136.0,2024-11
"Carpet,Laminate,Tile",True,False,False,False,719000.0,1044750200,2023-10-04,730000.0,34.072251,-117.729159,1091 Blakely Court,Residential,1433.0,719000.0,7,CENTURY 21 MASTERS,None,1044750200.0,687 - Pomona,Los Angeles,Closed,False,2,SingleFamilyResidence,0.3135,1957,1091.0,CV23162978,2,Pomona,3,2023-10-04,2023-09-11,2023-08-31,CA,True,1,One,13656.0,3,False,2,Pomona Unified,91767,0.0,13656.0,2023-10
"Tile,Wood",True,False,False,False,1299000.0,1109043467,2025-08-01,1199000.0,33.909723,-118.366942,5039 W 135th Street,Residential,1501.0,1199000.0,121,Keller Williams South Bay,None,1109043467.0,107 - Holly Glen/Del Aire,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1212,1952,5039.0,SB25060577,2,Hawthorne,3,2025-08-01,2025-07-20,2025-03-21,CA,True,1,One,5281.0,3,False,2,Wiseburn Unified,90250,0.0,5281.0,2025-08
"Carpet,Tile",False,False,False,False,640000.0,1037849245,2023-06-20,634000.0,37.8088721,-121.3017608,316     COLONIAL TRAIL,Residential,1985.0,640000.0,4,Re/Max Synergy Group,None,1037849245.0,Unknown,San Joaquin,Closed,True,2,SingleFamilyResidence,0.0918,2013,316.0,41028615,3,Lathrop,4,,2023-06-02,2023-05-29,CA,True,2,Two,4000.0,3,False,2,Unknown,95330,0.0,4000.0,2023-06
"Carpet,Tile,Wood",True,False,False,False,950000.0,1076612562,2024-08-12,895000.0,34.419111,-119.289801,640 Lark Street,Residential,1591.0,950000.0,45,LIV Sotheby's International Realty Ojai,None,1076612562.0,VC11 - Ojai,Ventura,Closed,True,2,SingleFamilyResidence,0.1939999999999999,1964,640.0,V1-24210,2,Ojai,3,2024-08-12,2024-08-05,2024-06-19,CA,True,1,MultiSplit,8451.0,3,False,2,Unknown,93023,0.0,8451.0,2024-08
